player_id,teams,unlisted_teams
0c7f11be,"['Wales Minor Counties', 'Glamorgan 2nd XI', 'Glamorgan', 'Welsh Fire (Men)']","['Wales Minor Counties', 'Glamorgan 2nd XI', 'Welsh Fire (Men)']"
0c8a1d51,"['Dhaka Metropolis', 'Bangladesh', 'Dhaka Division']","['Dhaka Metropolis', 'Dhaka Division']"
0c94f480,"['Rajasthan Royals', 'Los Angeles Knight Riders', 'India', 'Chattogram Challengers', 'Delhi', 'Toronto Nationals', 'Mumbai Indians', 'Melbourne Renegades', 'Uttarakhand', 'Delhi Daredevils']",['Toronto Nationals']
0cd297b9,"['Lalitpur Falcons', 'Nepal']",['Lalitpur Falcons']
0d08cbcb,"['Islamabad Cricket Association', 'United Bank Limited', 'Somerset', 'Sussex', 'Lahore', 'Peshawar Cricket Association', 'Lahore Badshahs', 'Multan', 'National Bank of Pakistan', 'Surrey', 'Redco Pakistan Ltd', 'Pakistan', 'Rest of Punjab']","['Islamabad Cricket Association', 'United Bank Limited', 'Lahore', 'Peshawar Cricket Association', 'Lahore Badshahs', 'Multan', 'National Bank of Pakistan', 'Redco Pakistan Ltd', 'Rest of Punjab']"
0d37dea9,"['Yorkshire', 'Scotland XI', 'Northumberland', 'Durham Academy', 'Scotland', 'Marylebone Cricket Club', 'Durham 2nd XI']","['Scotland XI', 'Northumberland', 'Durham Academy', 'Marylebone Cricket Club', 'Durham 2nd XI']"
0d518f89,"['South Africa', 'Guyana Amazon Warriors', 'Border', 'Velocity', 'Spirit', 'Supernovas']",['Border']
0d56e9a5,"['Pakistan', 'Super', 'Pakistan Emerging Players']","['Super', 'Pakistan Emerging Players']"
0d61d8f0,"['Nottinghamshire', 'Cornwall', 'Worcestershire', 'Nottinghamshire 2nd XI', 'Cardiff MCCU']","['Cornwall', 'Nottinghamshire 2nd XI', 'Cardiff MCCU']"
0d677597,"['Netherlands', 'Easterns']",['Easterns']
0d8f5fc6,"['New Zealand Select', 'Auckland']",['New Zealand Select']
0db94786,"['Hermes DVS', 'Netherlands']",['Hermes DVS']
0dbe27b8,"['Lions Cubs', 'South Africa', 'St Stithians College', 'Netherlands', 'Northamptonshire', 'Oval Invincibles (Men)', 'Abu Dhabi Knight Riders', 'Gauteng']","['Lions Cubs', 'St Stithians College', 'Oval Invincibles (Men)', 'Gauteng']"
0dc00542,"['Kowloon Cantons', 'Griqualand West', 'Jamaica Tallawahs', 'Ruhuna Royals', 'Brampton Wolves', 'Hampshire', 'Toronto Nationals', 'Deccan Chargers', 'Karachi Region Blues', 'Rangpur Riders', 'Multan Sultans', 'Dhaka Platoon', 'Edmonton Royals', 'Fly Emirates XI', 'Melbourne Renegades', 'New York Warriors', 'Dhaka Gladiators', 'Habib Bank Limited', 'Pakistan', 'Leicestershire', 'Asia Lions', 'South Australia', 'Karachi Kings', 'St Kitts and Nevis Patriots', 'Galle Gladiators', 'Karachi', 'Northamptonshire', 'Asia XI', 'ICC World XI', 'Quetta Gladiators', 'Peshawar Zalmi']","['Kowloon Cantons', 'Griqualand West', 'Ruhuna Royals', 'Brampton Wolves', 'Toronto Nationals', 'Karachi Region Blues', 'Edmonton Royals', 'Fly Emirates XI', 'New York Warriors', 'Habib Bank Limited', 'Asia Lions', 'Karachi']"
0ddbefeb,"['Surrey 2nd XI', 'England', 'Surrey']",['Surrey 2nd XI']
0dde7f22,"['Brisbane Heat', 'Queensland Second XI']",['Queensland Second XI']
0df43caf,"['Gloucestershire', 'Cornwall', 'Gloucestershire 2nd XI']","['Cornwall', 'Gloucestershire 2nd XI']"
0e0d43b4,"['Nottinghamshire', 'Trent Rockets (Men)', 'England', 'Lancashire', 'Khelaghar Samaj Kallyan Samity', 'Lancashire 2nd XI']","['Trent Rockets (Men)', 'Khelaghar Samaj Kallyan Samity', 'Lancashire 2nd XI']"
0e36faa1,"['Warwickshire 2nd XI', 'Warwickshire']",['Warwickshire 2nd XI']
0e4843d2,"['Cricket Hong Kong Independents XI', 'Pakistan Association of Hong Kong', 'Hong Kong', 'Hong Kong Emerging Team', 'Hong Kong Island United']","['Cricket Hong Kong Independents XI', 'Pakistan Association of Hong Kong', 'Hong Kong Emerging Team', 'Hong Kong Island United']"
0e5ccbb4,"['Sialkot Cricket Association', 'Fly Emirates XI', 'United Arab Emirates']","['Sialkot Cricket Association', 'Fly Emirates XI']"
0e63259d,"['Zimbabwe Select XI', 'Zimbabwe', 'Boost Defenders', 'Mid West Rhinos', 'Southerns']","['Zimbabwe Select XI', 'Boost Defenders', 'Mid West Rhinos', 'Southerns']"
0e9af639,"['Dhaka Metropolis', 'Bangladesh', 'Central Zone (Bangladesh)']","['Dhaka Metropolis', 'Central Zone (Bangladesh)']"
0e9b0f64,"['Lahore Qalandars', 'Peshawar Zalmi', 'Southern Punjab 2nd XI (Pakistan)']",['Southern Punjab 2nd XI (Pakistan)']
0ebb3444,"['South Australia', 'Adelaide Strikers', 'South Australia Second XI', 'Australia']",['South Australia Second XI']
0ec9e2c4,"['Port Qasim Authority', 'Punjab Stallions', 'Faisalabad', 'The Rest', 'National Bank of Pakistan', 'Pakistan']","['Port Qasim Authority', 'Punjab Stallions', 'Faisalabad', 'The Rest', 'National Bank of Pakistan']"
0ecb4de6,"['Southern Brave (Men)', 'England', 'Leicestershire 2nd XI', 'England Lions', 'Leicestershire', 'Gulf Giants']","['Southern Brave (Men)', 'Leicestershire 2nd XI', 'England Lions']"
0ecf791e,"['Pretoria Capitals', 'Lahore Qalandars', 'Gauteng']",['Gauteng']
0ed0cdbf,"['Deccan Chargers', 'Orissa']",['Orissa']
0f06d3cd,['Sao Paulo Cricket Club'],['Sao Paulo Cricket Club']
0f12f9df,"['Wayamba', 'Sri Lanka Army Sports Club', 'Barbados Royals', 'Gloucestershire', 'St Lucia Zouks', 'Sylhet Strikers', 'Montreal Tigers', 'Kochi Tuskers Kerala', 'Colts Cricket Club', 'Rising Pune Supergiants', 'Jaffna Kings', 'Colombo Strikers', 'Multan Sultans', 'Dhaka Platoon', 'Guyana Amazon Warriors', 'Manipal Tigers', 'Melbourne Renegades', 'Texas Chargers', 'Sri Lanka', 'Asia Lions', 'Khulna Tigers', 'Karachi Kings', 'St Kitts and Nevis Patriots', 'Sunrisers Hyderabad', 'Chennai Super Kings', 'Mumbai Indians', 'Kings XI Punjab', 'Chennai Braves', 'ICC World XI', 'Quetta Gladiators']","['Wayamba', 'Sri Lanka Army Sports Club', 'Montreal Tigers', 'Colts Cricket Club', 'Manipal Tigers', 'Texas Chargers', 'Asia Lions', 'Chennai Braves']"
0f21680d,"['Nottinghamshire', 'England', 'Northamptonshire', 'Welsh Fire (Men)', 'Northamptonshire 2nd XI']","['Welsh Fire (Men)', 'Northamptonshire 2nd XI']"
0f348f58,"['European University of Bangladesh', 'Fortune Barishal', 'Minister Rajshahi', 'Comilla Warriors', 'Cumilla Warriors', 'Bangladesh Cricket Board Academy', 'Brothers Union', 'North Zone (Bangladesh)', 'Sylhet Sunrisers', 'Rajshahi Division', 'Khulna Royal Bengals']","['European University of Bangladesh', 'Minister Rajshahi', 'Comilla Warriors', 'Bangladesh Cricket Board Academy', 'Brothers Union', 'North Zone (Bangladesh)', 'Rajshahi Division']"
0f3ee070,"['Kent 2nd XI', 'Sussex', 'Manchester Originals (Men)', 'Team Abu Dhabi', 'Yorkshire', 'Hampshire', 'Yorkshire 2nd XI', 'Trent Rockets (Men)', 'England', 'England Cricket Board XI', 'Bangla Tigers', 'Hampshire 2nd XI', 'Kent', 'Northern Superchargers (Men)']","['Kent 2nd XI', 'Manchester Originals (Men)', 'Team Abu Dhabi', 'Yorkshire 2nd XI', 'Trent Rockets (Men)', 'England Cricket Board XI', 'Bangla Tigers', 'Hampshire 2nd XI', 'Northern Superchargers (Men)']"
0f6db197,"['Team Moeen', 'England', 'Team Morgan', 'Lancashire', 'Northern Warriors', 'Oval Invincibles (Men)', 'Team Stokes', 'Sydney Thunder', 'Lancashire 2nd XI', 'Peshawar Zalmi']","['Team Moeen', 'Team Morgan', 'Northern Warriors', 'Oval Invincibles (Men)', 'Team Stokes', 'Lancashire 2nd XI']"
0f766bd0,['Cornwall'],['Cornwall']
0f9ebf32,"['Canada', 'Colombo Cricket Club']",['Colombo Cricket Club']
0fa5042b,"['Wellington', 'New Zealand', 'Guyana Amazon Warriors', 'Australia', 'Western Australia', 'Edmonton Royals', 'Islamabad United', 'Mumbai Indians', 'ICC World XI', 'Hampshire Cricket Board', 'New Zealand XI', 'Perth Scorchers']","['Edmonton Royals', 'Hampshire Cricket Board', 'New Zealand XI']"
0fd147f7,['KwaZulu-Natal'],['KwaZulu-Natal']
0fdabe05,"['Africa XI', 'Zimbabwe', 'Zimbabwe XI', 'Mid West Rhinos', 'Zimbabwe Cricket Academy']","['Zimbabwe XI', 'Mid West Rhinos', 'Zimbabwe Cricket Academy']"
0ff9728b,"['South Zone', 'Hyderabad (India)']",['South Zone']
1013ace8,"['Guyana', 'Berbice', 'Guyana Amazon Warriors']",['Berbice']
101d1e85,"['Netherlands', 'VOC']",['VOC']
101dcc31,"['Kandy Warriors', 'Sylhet Sunrisers', 'Maratha Arabians', 'Desert Vipers']",['Maratha Arabians']
10221023,"['Hobart Hurricanes', 'Brisbane Heat', 'Australian Capital Territory']",['Australian Capital Territory']
10435ca2,"['Gloucestershire', 'England', 'Gloucestershire 2nd XI']",['Gloucestershire 2nd XI']
104e88a4,"['Sharjah Warriors', 'Somerset', 'Birmingham Phoenix (Men)', 'Wellington', 'St Lucia Kings', 'Hampshire', 'Somerset 2nd XI', 'Desert Vipers', 'Adelaide Strikers', 'Glamorgan 2nd XI', 'Worcestershire 2nd XI', 'Marylebone Cricket Club Young Cricketers', 'Northern Warriors', 'Northern Superchargers (Men)']","['Birmingham Phoenix (Men)', 'Somerset 2nd XI', 'Glamorgan 2nd XI', 'Worcestershire 2nd XI', 'Marylebone Cricket Club Young Cricketers', 'Northern Warriors', 'Northern Superchargers (Men)']"
1062bebb,['Mpumalanga'],['Mpumalanga']
1066a976,"['Derbyshire', 'Staffordshire', 'Derbyshire 2nd XI']","['Staffordshire', 'Derbyshire 2nd XI']"
106fe7a6,"['Sinhalese Sports Club', 'Colombo Kings', 'Colombo', 'Sri Lanka', 'Dambulla Aura']","['Sinhalese Sports Club', 'Colombo']"
1087dd78,"['Malaysia', 'Selangor']",['Selangor']
108c4c09,"['Welsh Fire', 'South Africa', 'UP Warriorz', 'Hobart Hurricanes', 'Guyana Amazon Warriors', 'Mumbai Indians', 'Melbourne Renegades', 'Oval Invincibles', 'Sydney Thunder', 'Sapphires', 'Western Province', 'Gauteng']",['Gauteng']
10a91f35,"['Asia Lions', 'Somerset', 'Rawalpindi', 'Islamabad Leopards', 'Khan Research Labs', 'Chittagong Division', 'Agriculture Development Bank of Pakistan', 'Pakistan International Airlines', 'Worcestershire', 'Asia XI', 'ICC World XI', 'Kolkata Knight Riders', 'Durham', 'Surrey', 'Pakistan']","['Asia Lions', 'Rawalpindi', 'Islamabad Leopards', 'Khan Research Labs', 'Chittagong Division', 'Agriculture Development Bank of Pakistan', 'Pakistan International Airlines']"
10b58586,"['Bengal', 'India', 'Rest of India']",['Rest of India']
10b79140,"['Kent 2nd XI', 'Kent & Sussex 2nd XI', 'Oval Invincibles (Men)', 'Bromley Cricket Club', 'Kent', 'Sussex Martlets']","['Kent 2nd XI', 'Kent & Sussex 2nd XI', 'Oval Invincibles (Men)', 'Bromley Cricket Club', 'Sussex Martlets']"
10ca46df,"['England', 'Devon']",['Devon']
10d64f7c,"['Mumbai Indians', 'Punjab Cricket Association XI']",['Punjab Cricket Association XI']
10de03e4,"['Australian Capital Territory', 'Sydney Sixers', 'New South Wales Second XI', 'New South Wales', 'Auckland']","['Australian Capital Territory', 'New South Wales Second XI']"
10f68de1,"['Durham 2nd XI', 'Northumberland', 'Durham']","['Durham 2nd XI', 'Northumberland']"
10f7b52b,"['Northern Districts', 'Northern Districts Second XI']",['Northern Districts Second XI']
11196470,"['Zimbabwe', 'Mashonaland', 'Mashonaland Eagles']","['Mashonaland', 'Mashonaland Eagles']"
111e207a,"['Uganda', 'Nile Knights']",['Nile Knights']
11378dda,"['Hong Kong', 'Hong Kong Cricket Club']",['Hong Kong Cricket Club']
1137b65a,"['Australian Capital Territory', 'Sydney Thunder']",['Australian Capital Territory']
11722dfe,"['Cricket Australia XI', 'Western Australia Second XI', 'Western Australia']","['Cricket Australia XI', 'Western Australia Second XI']"
1179469b,"['Kent', 'Kent 2nd XI', 'Cardiff MCCU']","['Kent 2nd XI', 'Cardiff MCCU']"
1186f196,"['Titans', 'Impi', 'Easterns', 'Northerns', 'Combined Easterns-Northerns XI']","['Easterns', 'Northerns', 'Combined Easterns-Northerns XI']"
11ce1151,"['Wayamba', 'Colts Cricket Club', 'Burgher Recreation Club', 'Sri Lanka', 'Nondescripts Cricket Club']","['Wayamba', 'Colts Cricket Club', 'Burgher Recreation Club', 'Nondescripts Cricket Club']"
11df3dc8,"['England Lions', 'Sydney Sixers', 'Nottinghamshire', 'Yorkshire', 'Hampshire', 'Rajasthan Royals', 'England', 'Deccan Chargers', 'Queensland']",['England Lions']
11e8e25f,"['Ireland', 'North West Warriors']",['North West Warriors']
11ec0b58,"['Yorkshire Academy', 'Yorkshire 2nd XI', 'Yorkshire']","['Yorkshire Academy', 'Yorkshire 2nd XI']"
11f56b14,['Hungary XI'],['Hungary XI']
1200550f,"['Victoria', 'England', 'Sussex', 'Sussex Cricket Board']",['Sussex Cricket Board']
1212cbec,"['Afghan Cheetas', 'Chattogram Challengers', 'Barbados Royals', 'Minister Group Dhaka', 'St Lucia Zouks', 'Montreal Tigers', 'Dubai Capitals', 'Vancouver Knights', 'Band-e-Amir Region', 'Samp Army', 'UP Nawabs', 'Boost Region', 'Kandy Falcons', 'Afghanistan', 'Khulna Tigers', 'Karachi Kings', 'Dambulla Giants', 'Winnipeg Hawks', 'Quetta Gladiators', 'MI Emirates', 'Galle Titans']","['Afghan Cheetas', 'Montreal Tigers', 'Vancouver Knights', 'Band-e-Amir Region', 'Samp Army', 'UP Nawabs', 'Boost Region', 'Winnipeg Hawks']"
1251a339,"['Sri Lanka', 'FOG-Seenigama Ladies']",['FOG-Seenigama Ladies']
1252f71a,"['Sharjah Warriors', 'Highlanders', 'Desert Vipers', 'Scotland', 'Lancashire', 'Oval Invincibles (Men)', 'Derbyshire', 'Marylebone Cricket Club', 'Lancashire 2nd XI']","['Highlanders', 'Oval Invincibles (Men)', 'Marylebone Cricket Club', 'Lancashire 2nd XI']"
12678cc7,"['Estonia XI', 'Estonia']",['Estonia XI']
126c3f6f,"['Estonia XI', 'Estonia']",['Estonia XI']
126e56a1,"['Lahore', 'Hampshire', 'Pakistan International Airlines', 'Lancashire', 'Pakistan', 'Pakistan Automobiles Corporation']","['Lahore', 'Pakistan International Airlines', 'Pakistan Automobiles Corporation']"
1274d7ab,"['Khulna Tigers', 'Bangladesh', 'Fortune Barishal', 'Minister Rajshahi', 'Kalabagan Cricket Academy', 'Sylhet Strikers']","['Minister Rajshahi', 'Kalabagan Cricket Academy']"
12963b14,['Surrey 2nd XI'],['Surrey 2nd XI']
12b610c2,"['South Australia', 'South Australia Second XI', 'Washington Freedom', 'Royal Challengers Bangalore', 'Yorkshire', 'Adelaide Strikers', 'Australia', 'Marylebone Cricket Club Young Cricketers', 'Sunrisers Hyderabad', 'Delhi Daredevils']","['South Australia Second XI', 'Marylebone Cricket Club Young Cricketers']"
12bffe91,"['Warriors', 'South Africa', 'Dolphins', 'Essex', 'Sussex 2nd XI', 'Lions', 'Eastern Province', 'Gauteng']","['Sussex 2nd XI', 'Eastern Province', 'Gauteng']"
12c3ba4d,"['Asia Lions', 'Nepal']",['Asia Lions']
12d8efc8,"['Middlesex', 'Berkshire', 'Middlesex 2nd XI']","['Berkshire', 'Middlesex 2nd XI']"
12e28f5c,"['India', 'India Green']",['India Green']
12f6b3bd,"['Oxford University', 'Western Province B', 'Oxford MCCU', 'Netherlands']","['Oxford University', 'Western Province B', 'Oxford MCCU']"
1318a5f1,"['Bombay', 'West Zone', 'India Green', 'India', 'Asia XI']","['Bombay', 'West Zone', 'India Green']"
134ba8ae,"['Zimbabwe', 'Mashonaland Country Districts', 'Manicaland', 'Mashonaland']","['Mashonaland Country Districts', 'Manicaland', 'Mashonaland']"
137b58de,"['Middlesex', 'Middlesex 2nd XI']",['Middlesex 2nd XI']
13bee186,"['Lions', 'South Africa', 'Gauteng']",['Gauteng']
13c35c9e,"['Birmingham Phoenix (Men)', 'Brampton Wolves', 'Royal Challengers Bangalore', 'Essex', 'Rajasthan Royals', 'New Zealand', 'London Spirit (Men)', 'Northern Districts', 'Chennai Super Kings', 'Mumbai Indians', 'Vancouver Knights', 'Kolkata Knight Riders']","['Birmingham Phoenix (Men)', 'Brampton Wolves', 'London Spirit (Men)', 'Vancouver Knights']"
13d0b3d6,"['Warriors', 'Free State', 'Knights', 'Border', 'Eastern Province']","['Free State', 'Border', 'Eastern Province']"
13d4fba2,"['Hubli Tigers', 'Karnataka State Cricket Association Colts XI']","['Hubli Tigers', 'Karnataka State Cricket Association Colts XI']"
13dd2a4b,"['Madhya Pradesh', 'India', 'Chhattisgarh', 'Southern Superstars', 'India Blue']","['Southern Superstars', 'India Blue']"
13f34a28,"['England', 'Derbyshire', 'Derbyshire 2nd XI']",['Derbyshire 2nd XI']
141a340d,"['Durham Academy', 'Sedbergh School', 'Durham', 'Gloucestershire 2nd XI', 'Durham 2nd XI']","['Durham Academy', 'Sedbergh School', 'Gloucestershire 2nd XI', 'Durham 2nd XI']"
1427277f,"['Nottinghamshire', 'England', 'Derbyshire', 'Marylebone Cricket Club', 'Nottinghamshire Cricket Board']","['Marylebone Cricket Club', 'Nottinghamshire Cricket Board']"
14373322,"['England Development Programme', 'England', 'Cambridgeshire', 'Leicestershire 2nd XI', 'Leicestershire']","['England Development Programme', 'Cambridgeshire', 'Leicestershire 2nd XI']"
145903a5,"['Rajasthan Cricket Association XI', 'Central Zone', 'Rajasthan']","['Rajasthan Cricket Association XI', 'Central Zone']"
145c2a1f,['Orissa'],['Orissa']
14810ee7,"['Rawalpindi', 'Pakistan Customs', 'Canada', 'Lahore Qalandars', 'Pakistan', 'Montreal Tigers', 'Winnipeg Hawks']","['Rawalpindi', 'Pakistan Customs', 'Montreal Tigers', 'Winnipeg Hawks']"
1484cad1,['KwaZulu-Natal'],['KwaZulu-Natal']
1494a583,"['Asia Lions', 'Bangladesh', 'BCB Development Squad', 'Dhaka Warriors', 'Mohammedan Sporting Club', 'Rangpur Division', 'East Zone (Bangladesh)', 'Rangpur Riders']","['Asia Lions', 'BCB Development Squad', 'Dhaka Warriors', 'Mohammedan Sporting Club', 'Rangpur Division', 'East Zone (Bangladesh)']"
14a2088d,"['Trinidad & Tobago', 'Trinidad & Tobago Development']","['Trinidad & Tobago', 'Trinidad & Tobago Development']"
14baca9f,"['North (South Africa)', 'South Africa', 'Northerns']","['North (South Africa)', 'Northerns']"
14c90152,"['Puducherry', 'Chepauk Super Gillies', 'Siechem Madurai Panthers']","['Chepauk Super Gillies', 'Siechem Madurai Panthers']"
14e801aa,"['Munster Reds', 'Ireland', 'Cardiff MCCU', 'Northern Knights']",['Cardiff MCCU']
14f96089,"['South Australia', 'East Torrens', 'Dubai Capitals', 'Jamaica Tallawahs', 'Royal Challengers Bangalore', 'Rajasthan Royals', 'Los Angeles Knight Riders', 'New South Wales', 'Australia', 'Adelaide Strikers', 'Guyana Amazon Warriors', 'Melbourne Stars', 'Melbourne Renegades', 'Oval Invincibles (Men)', 'Welsh Fire (Men)', 'Rising Pune Supergiants', 'Sydney Thunder']","['East Torrens', 'Oval Invincibles (Men)', 'Welsh Fire (Men)']"
15101f12,"['Kent 2nd XI', 'Sussex', 'Yorkshire 2nd XI', 'Yorkshire', 'Canterbury', 'Durham', 'Kent', 'Durham 2nd XI']","['Kent 2nd XI', 'Yorkshire 2nd XI', 'Durham 2nd XI']"
151d88b3,"['Warwickshire', 'Herefordshire', 'Warwickshire 2nd XI']","['Herefordshire', 'Warwickshire 2nd XI']"
151e8077,"['West Indies B', 'West Indies', 'Jamaica Tallawahs', 'Jamaica']",['West Indies B']
1530a7e9,"['Africa XI', 'Centrals', 'Zimbabwe', 'Midlands', 'Mid West Rhinos', 'Zimbabwe Provinces']","['Centrals', 'Midlands', 'Mid West Rhinos', 'Zimbabwe Provinces']"
15531194,"['St Stithians College', 'South Africa']",['St Stithians College']
156378d8,"['Armed Police Force Club', 'Nepal']",['Armed Police Force Club']
1574f3fe,"['Lahore Qalandars', 'Port Qasim Authority']",['Port Qasim Authority']
15cbeb9c,"['Malaysia', 'Malaysian Armed Forces']",['Malaysian Armed Forces']
15e2985c,"['Zimbabwe', 'Mashonaland Eagles', 'Rangers']","['Mashonaland Eagles', 'Rangers']"
15e375e1,"['Surrey 2nd XI', 'Surrey', 'Loughborough Marylebone Cricket Club University (England)', 'Marylebone Cricket Club']","['Surrey 2nd XI', 'Loughborough Marylebone Cricket Club University (England)', 'Marylebone Cricket Club']"
15f3a5e4,"['Rawalpindi', 'Pakistan Customs', 'Pakistan International Airlines', 'Multan', 'Pakistan']","['Rawalpindi', 'Pakistan Customs', 'Pakistan International Airlines', 'Multan']"
16443d2f,"['Boland', 'Western Province', 'South Africa', 'South Africa Emerging Players']",['South Africa Emerging Players']
1647bd37,"['Punjab', 'Chandigarh Lions', 'Kings XI Punjab']",['Chandigarh Lions']
16605a1b,"['Nagaland', 'Royal Challengers Bangalore', 'Karnataka State Cricket Association Colts XI']",['Karnataka State Cricket Association Colts XI']
1670dcfd,"['Bangladesh', 'Sylhet Thunder', 'Indira Road Krira Chakra', 'Beximco Dhaka', 'Fortune Barishal', 'Chittagong Division', 'Brothers Union', 'Chittagong Vikings', 'Comilla Victorians']","['Indira Road Krira Chakra', 'Beximco Dhaka', 'Chittagong Division', 'Brothers Union']"
1676b2d6,"['United States of America', 'ICC Americas']",['ICC Americas']
16a9a499,"['KZKC', 'Netherlands', 'VOC']","['KZKC', 'VOC']"
16b5917d,"['Ba11sy Trichy', 'Tamil Nadu', 'India', 'Salem Spartans', 'Chepauk Super Gillies']","['Ba11sy Trichy', 'Salem Spartans', 'Chepauk Super Gillies']"
