player_id,teams
4e1627a8,"['Winnipeg Hawks cricket', 'Canada cricket']"
4e18e961,"['MI Emirates cricket', 'England Lions cricket', 'Somerset cricket', 'Birmingham Phoenix (Men) cricket', 'Bengal Tigers cricket', 'England Under-19s cricket', 'Quetta Gladiators cricket', 'Deccan Gladiators cricket', 'Somerset 2nd XI cricket', 'St Kitts and Nevis Patriots cricket']"
4e1b02fb,"['Water and Power Development Authority cricket', 'Bahawalpur cricket', 'Habib Bank Limited cricket', 'Pakistan cricket']"
4e1b4323,"['Zimbabwe cricket', 'Takashinga Patriots 1 cricket', 'Mountaineers cricket', 'Zimbabwe Under-19s cricket', 'Mashonaland Eagles cricket', 'Zimbabwe Select XI cricket', ""Zimbabwe Chairman's XI cricket"", 'Zimbabwe Development XI cricket', 'Rising Stars cricket']"
4e1b7998,['Bermuda cricket']
4e1c9f6e,"['Oman cricket', 'Oman Development XI cricket']"
4e22db41,['Hungary XI cricket']
4e2def5c,['Bahrain Women cricket']
4e35e8ea,['Israel cricket']
4e38a3d6,['Sudur Paschim Province Women cricket']
4e3fd330,['Luxembourg cricket']
4e4d2c20,['Malaysia Women cricket']
4e520f6c,"['Otago Under-19s cricket', 'Wellington cricket', 'Otago A cricket', 'Wellington A cricket', 'Otago Under-17s cricket']"
4e56e796,[]
4e57144f,['Sikkim cricket']
4e5cf2d6,"['Lahore City cricket', 'Hong Kong cricket', 'Pakistan University Grants Commission cricket']"
4e602f29,"['Colombo Kings cricket', 'B-Love Kandy cricket', 'Sri Lanka Under-19s cricket', 'Tamil Union Cricket and Athletic Club cricket']"
4e6698d5,"['United States of America Under-19s cricket', 'United States of America cricket']"
4e66ae69,['Staffordshire cricket']
4e6bc859,['Turkey cricket']
4e6d7867,"['Auckland cricket', 'New Zealand Under-19s cricket']"
4e6ef14f,"['Ponting XI cricket', ""Australia Governor-General's XI cricket"", 'New South Wales Women cricket', 'Sydney Thunder Women cricket', 'Australia Women cricket', 'Northern Superchargers (Women) cricket', 'Australia A Women cricket', 'Gujarat Giants Women cricket']"
4e6ff836,['Gibraltar cricket']
4e747906,['Arunachal Pradesh cricket']
4e7aa570,"['Trinidad & Tobago Women cricket', 'West Indies Women cricket']"
4e9af8f6,['Nigeria cricket']
4ea120aa,['Himachal Pradesh cricket']
4eb02f2e,"['Colombo Kings cricket', 'Colombo cricket', 'Sri Lanka Cricket Development XI cricket', 'Sebastianites Cricket and Athletic Club cricket', 'Sinhalese Sports Club cricket', 'Dambulla Aura cricket']"
4ebc70ca,"['Scotland cricket', 'Durham 2nd XI cricket', 'Durham cricket', 'Marylebone Cricket Club Young Cricketers cricket', 'Scotland A cricket', 'Scotland Under-15s cricket']"
4ec0443d,"['Switzerland cricket', 'Switzerland Under-17s cricket']"
4ec07775,"['Essex cricket', 'Kolkata Knight Riders cricket', 'Canterbury cricket', 'Western Province cricket', 'Netherlands cricket', 'Mashonaland Eagles cricket', 'Impi cricket', 'Tasmania cricket', 'All Stars cricket', 'Otago cricket', 'Chittagong Kings cricket']"
4ec96094,"['Ireland cricket', 'Ireland Under-19s cricket', 'Ireland Under-15s cricket', 'Ireland Under-13s cricket']"
4ed0bf6a,['Argentina cricket']
4ed3717c,"['United States of America Under-19s cricket', 'United States of America cricket']"
4ed49d3d,"['Chhattisgarh cricket', 'Mumbai cricket', 'Mumbai Under-19s cricket', 'India Under-19s cricket', 'Delhi Daredevils cricket']"
4ed7d23f,"['Western Australia Women cricket', 'New South Wales Women cricket', 'Australia Women cricket']"
4edfc785,['Singapore Under-19s cricket']
4ee5ded2,['Germany cricket']
4eebb3e5,"['Netherlands Women cricket', 'Hermes DVS Women cricket']"
4eee57ca,['Ireland Women cricket']
4ef73fb3,['St Lucia Kings cricket']
4ef823a2,['Nepal cricket']
4f034a50,[]
4f1208a8,['Maldives Women cricket']
4f1a7dba,['Derbyshire 2nd XI cricket']
4f1bb625,"['Peshawar Zalmi cricket', 'Multan Sultans cricket', 'Khyber Pakhtunkhwa cricket', 'Quetta Gladiators cricket', 'Pakistan A cricket']"
4f1d3f68,['Singapore cricket']
4f1f5bdd,['Guernsey Women cricket']
4f20959c,['Norway cricket']
4f21dc48,"['Kowloon Cantons cricket', 'Pakistan Under-15s cricket', 'Hong Kong cricket', 'Hong Kong Island United cricket']"
4f2cf3ed,[]
4f3080c3,['Nigeria Women cricket']
4f36495c,['Assam cricket']
4f3a89ae,[]
4f3ab93a,['St Lucia Kings cricket']
4f3b43e2,['Spain Women cricket']
4f3f1ab7,['Malawi cricket']
4f421623,"['Border cricket', 'Warriors cricket']"
4f4f283c,['New South Wales Women cricket']
4f58d65d,['Papua New Guinea Women cricket']
4f5a53e3,['Tanzania Women cricket']
4f629497,"['Kolkata Knight Riders cricket', 'Canterbury cricket', 'Hampshire cricket', 'New Zealand cricket', 'Warwickshire cricket', 'Delhi Giants cricket']"
4f62e07f,[]
4f6d5f87,['Seychelles cricket']
4f7279a4,"['Rawalpindi Rams cricket', 'Zarai Taraqiati Bank Limited cricket', 'Pakistan cricket', 'Pakistan Under-23s cricket', 'Sui Northern Gas Pipelines Limited cricket', 'National Bank of Pakistan cricket', 'Pakistan Under-19s cricket', 'Punjab Stallions cricket', 'Sialkot Under-19s cricket', 'Sialkot Stallions cricket', 'Lahore Qalandars cricket', 'Pakistan Customs cricket', 'Pakistan A cricket']"
4f76f6a9,"['South Africa Under-19s Women cricket', 'South Africa Women cricket', 'Gauteng Women cricket']"
4f78497c,"['New Zealand Under-19s cricket', 'Central Districts cricket']"
4f85f02c,['Malawi Women cricket']
4f86926b,['Ireland Women cricket']
4f88a917,"['Spain Women cricket', 'Cambridgeshire Women cricket']"
4f8ab93f,['China cricket']
4fad64fd,['Lancashire 2nd XI cricket']
4fafd79a,['Ghana Under-19s cricket']
4fbb35dd,"['India cricket', 'South Trinidad cricket', 'Tamil Nadu cricket', 'Trinidad cricket']"
4fbc6060,['Philippines cricket']
4fc3790e,['Nepal Women cricket']
4fc3eddf,['Malawi Women cricket']
4fc516bd,"['Sri Lanka cricket', 'Kalutara Town Club cricket', 'Gloucestershire cricket', 'Basnahira South cricket', 'Ragama Cricket Club cricket', 'Galle Cricket Club cricket', 'Nondescripts Cricket Club cricket', 'Kent cricket', 'Tamil Union Cricket and Athletic Club cricket']"
4fc7fc34,"['Karnataka Under-14s cricket', 'Mysuru Warriors cricket', 'Belagavi Panthers cricket', 'Karnataka Under-22s cricket', 'Bengaluru Blasters cricket', 'Karnataka Under-16s cricket', 'Karnataka cricket', 'Karnataka Under-19s cricket']"
4fcaa008,['Arunachal Pradesh cricket']
4fd09cfc,"['Durham 2nd XI cricket', 'Durham cricket', 'Marylebone Cricket Club Young Cricketers cricket', 'Northern Superchargers (Men) cricket', 'Durham Academy cricket', 'Durham Under-17s cricket', 'England Under-17s cricket', 'Oval Invincibles (Men) cricket']"
4fd0c3a6,"['Leinster Lightning cricket', 'Munster Reds cricket']"
4fde9ae6,['Norway cricket']
4ff67681,[]
4ffaba53,['Denmark cricket']
50102dea,['Czech Republic Women cricket']
5014c9d9,['Malaysia Women cricket']
501fca0d,['Germany cricket']
502056e3,['Puducherry cricket']
50250426,"['Pakistan International Airlines cricket', 'Karachi Blues cricket', 'Punjab (Pakistan) cricket', 'Baluchistan cricket', 'Pakistan Cricket Academy cricket', 'Sui Gas Corporation of Pakistan cricket', ""Pakistan Cricket Board Chairman's XI cricket"", 'North West Frontier Province Panthers cricket', 'Karachi Dolphins cricket', 'Karachi Region Blues cricket', 'Pakistan A cricket', 'Sind Dolphins cricket', 'Habib Bank Limited cricket', 'North West Frontier Province cricket', 'Multan Sultans cricket', 'Pakistan Cricket Board Blues cricket', 'Khyber-Pakhtunkhwa Fighters cricket', 'Sindh Knights cricket', 'Galle Gladiators cricket', 'Sind cricket', 'Pakistan All Star XI cricket', 'Quetta Gladiators cricket', 'Pakistan cricket']"
50276fee,"['Gloucestershire Under-17s cricket', 'Gloucestershire cricket', 'Gloucestershire Under-15s cricket', 'Gloucestershire Under-14s cricket', 'Gloucestershire Under-13s cricket', 'Gloucestershire 2nd XI cricket']"
502ad1dd,"['Canada cricket', 'Canada Under-19s cricket']"
502b2c81,"['Hobart Hurricanes cricket', 'Melbourne Renegades cricket', 'Tasmania cricket', 'Australia A cricket', 'Australia cricket']"
5038c022,['Switzerland cricket']
5044f30d,"['Canada cricket', 'Trinidad & Tobago Under-19s cricket']"
50455929,"['Baroda Under-19s cricket', 'India Under-19s cricket']"
505371c8,"['United Arab Emirates Under-17s cricket', 'United Arab Emirates cricket']"
5056011d,"['Scotland cricket', 'Chennai Super Kings cricket', 'Hampshire cricket', 'Hobart Hurricanes cricket', 'Rising Pune Supergiants cricket', 'Kings XI Punjab cricket', 'Melbourne Stars cricket', 'Tasmania cricket', 'World-XI cricket', 'Middlesex cricket', 'Australia A cricket', 'Australia cricket', 'Sussex cricket', 'Tasmania Under-19s cricket', 'Montreal Tigers cricket']"
50622bdd,['Samoa Women cricket']
50636767,"['Sydney Thunder cricket', 'Adelaide Strikers cricket', 'New South Wales Under-23s cricket']"
506caa6a,"['Leeward Islands cricket', 'Antigua Hawksbills cricket', 'Antigua and Barbuda cricket', 'Antigua XI cricket', 'St Kitts and Nevis Patriots cricket']"
50717bc4,['United States of America cricket']
50758325,"['Australia cricket', 'Tasmania cricket', 'Delhi Daredevils cricket']"
507acf2e,"['Perth Scorchers Women cricket', 'Western Australia Women cricket', 'Western Australia Under-19s Women cricket', 'Western Australia Women Under-17s cricket', 'Welsh Fire (Women) cricket']"
507dd87f,['Romania cricket']
5081cb4b,['Uttarakhand cricket']
5087811b,['Portugal cricket']
5088c217,['Malawi Women cricket']
508a1ea7,"['Western Australia cricket', 'Kings XI Punjab cricket', 'Melbourne Renegades cricket', 'Perth Scorchers cricket', 'Australia cricket', 'Glamorgan cricket']"
508fbec9,[]
50955fee,['Qatar Under-19s cricket']
509a7ca1,"['Sylhet Sixers cricket', 'Tamil Union Cricket and Athletic Club cricket', 'Sri Lanka cricket', 'Sri Lanka Cricket Combined XI cricket', 'Colombo Cricket Club cricket', 'Galle Gladiators cricket', 'Durdanto Dhaka cricket', 'Southern Express cricket', ""Sri Lanka Board President's XI cricket"", 'Sri Lanka Under-19s cricket', 'Dambulla Sixers cricket', 'Sinhalese Sports Club cricket', 'Sri Lanka Under-23s cricket', 'Sri Lanka A cricket', 'Schools Invitation XI cricket']"
509a84de,['Belgium cricket']
50a92895,"['Trinidad & Tobago cricket', 'West Indies A cricket', 'Trinidad & Tobago Under-19s cricket', ""University of West Indies Vice Chancellor's XI cricket"", 'West Indies cricket', 'Combined Campuses and Colleges cricket', 'Barbados cricket', 'St Kitts and Nevis Patriots cricket']"
50b2f0a8,['Kuwait Women cricket']
50b558d2,"['Sydney Thunder Women cricket', 'Australia Women cricket']"
50b8bb30,"['Bermuda cricket', 'Bermuda Under-19s cricket']"
50c6bc2b,"['Rajasthan Royals cricket', 'Peshawar Zalmi cricket', 'Lancashire cricket', 'Bangla Tigers cricket', 'Royal Challengers Bengaluru cricket', 'Lancashire 2nd XI cricket', 'England A cricket', 'MI Cape Town cricket', 'Cumberland cricket', 'Perth Scorchers cricket', 'Sharjah Warriors cricket', 'Birmingham Phoenix (Men) cricket', 'Punjab Kings cricket', 'Karachi Kings cricket', 'England cricket']"
50ceaef6,['Bahrain cricket']
50dbc953,['Slovenia cricket']
50ee0500,"['Ireland Women cricket', 'Central Districts Women cricket', 'Northern Districts Women cricket', 'South Leinster Women cricket']"
51080a1f,"['Rood en Wit cricket', 'Netherlands cricket']"
510e33d3,['Spain cricket']
5117fa55,['Maldives cricket']
5117fa92,['Swaziland Under-19s cricket']
511871c6,['Jersey Under-19s cricket']
511b1431,['Cayman Islands cricket']
511e02e2,['Bhutan cricket']
513158ed,['Canada cricket']
51355a30,"['South Africa Under-19s cricket', 'Titans cricket', 'Warriors cricket', 'Easterns Under-19s cricket', 'Easterns cricket']"
5145239b,['Botswana Women cricket']
514628bd,['Bulgaria cricket']
5147ad5b,"['United Arab Emirates cricket', 'United Arab Emirates Under-19s cricket']"
5147c792,"['Cambridgeshire cricket', 'Leicestershire 2nd XI cricket', 'Leicestershire cricket']"
514a0408,['Jammu & Kashmir cricket']
514db0e2,['Panama cricket']
5152ab02,['Estonia cricket']
5173fb9d,"['Rangpur Riders cricket', 'Bangladesh Under-19s cricket', 'Khulna Division cricket', 'South Zone (Bangladesh) cricket']"
5175c730,['Japan cricket']
517e1077,['Spain Women cricket']
51862ee2,['Uganda Women cricket']
518d090c,['Kerala cricket']
518d96de,"['Toronto Nationals cricket', 'Canada cricket']"
5190900f,['Bahamas cricket']
519b872a,['Thailand Women cricket']
519c30cb,"['Brisbane Heat cricket', 'Western Australia cricket', 'Melbourne Renegades cricket', 'Queensland Under-19s cricket', 'Perth Scorchers cricket', 'United States of America cricket', 'Seattle Orcas cricket', 'Queensland cricket', 'Western Suburbs cricket']"
519c8bdc,['Bihar cricket']
51a125b3,['Guernsey cricket']
51a36d3e,"['New Zealand A cricket', 'Scotland cricket', 'Canterbury cricket', 'New Zealand Under-19s cricket', 'New Zealand cricket', 'Central Districts cricket', 'Jamaica Tallawahs cricket', 'Auckland cricket', 'Montreal Tigers cricket']"
51a3c5ef,"['Punjabi Legends cricket', 'Maratha Arabians cricket', 'Lahore Qalandars cricket', 'Toronto Nationals cricket', 'Nangarhar Leopards cricket', 'Lancashire cricket', 'ICC World XI cricket', 'Manipal Tigers cricket', 'St Lucia Stars cricket', 'Karachi Kings cricket', 'Mumbai Indians cricket', 'Middlesex cricket', 'New Zealand XI cricket', 'Sydney Thunder cricket', 'New Zealand Emerging Players cricket', 'New Zealand A cricket', 'New Zealand cricket', 'Central Districts cricket', 'Worcestershire cricket', 'Auckland cricket', 'Auckland A cricket', 'North Island cricket']"
51a60c16,"['Hobart Hurricanes cricket', 'Adelaide Strikers cricket', 'Melbourne Renegades cricket', 'Queensland Under-19s cricket', 'Australia A cricket', 'Australia cricket', 'Queensland Colts cricket', 'Queensland Academy of Sport cricket', 'Queensland cricket']"
51abacb2,[]
51afe432,['Northern Districts Women cricket']
51c90542,['North West Warriors cricket']
51d1d312,['South Africa Under-19s cricket']
51de2a80,"['Somerset cricket', 'Australia cricket', 'South Australia cricket']"
51e0e79f,['Nigeria cricket']
51e1ed69,"['England Lions cricket', 'Surrey cricket', 'Durham 2nd XI cricket', 'Durham cricket', 'Surrey 2nd XI cricket', 'England Under-19s cricket', 'England cricket']"
51e68a46,"['Himachal Pradesh cricket', 'Himachal Pradesh Cricket Association XI cricket']"
51ec3919,['Andhra cricket']
51fecaba,"['England Women cricket', 'Surrey Women cricket', ""Marylebone Cricket Club Women's Invitation XI cricket"", 'England Under-17 Women cricket']"
52062ed6,['Greece cricket']
5208c0a1,"['South Brisbane cricket', 'Kongonis cricket', 'Kenya cricket', 'Kenya Under-19s cricket', 'Kenya A cricket', 'Kenya Elite cricket']"
521595e7,"['Somerset cricket', 'England Under-19s cricket', 'Somerset 2nd XI cricket', 'England Lions cricket']"
521abce2,['Nepal Women cricket']
5222f5fa,"['Western Australia cricket', 'Perth Scorchers cricket']"
52294a79,['Royal Challengers Bangalore cricket']
522bb42d,['Bihar cricket']
522bea89,"['Multan Sultans cricket', 'Pakistan A cricket', 'Karachi Kings cricket', 'Federal Areas cricket', 'Pakistan cricket', 'Islamabad United cricket']"
5230a33d,"['Guyana Amazon Warriors Women cricket', 'Perth Scorchers Women cricket', 'Yorkshire Women cricket', 'Oval Invincibles (Women) cricket', 'Northern Superchargers (Women) cricket', 'Brisbane Heat Women cricket', 'Melbourne Stars Women cricket', 'Amazons cricket', 'Super Women cricket', 'England Women cricket', 'Diamonds cricket']"
5239d782,"['Leicestershire 2nd XI cricket', 'England Lions cricket', 'England Under-19s cricket', 'England Under-17s cricket', 'Leicestershire cricket']"
524943f1,['Spain cricket']
5249f9c4,['Nigeria Under-19s cricket']
5252740c,['Fiji Under-19s cricket']
5257e839,['Guernsey Women cricket']
525c3f54,"['Essex cricket', 'Marylebone Cricket Club cricket', 'Hampshire cricket', 'New Zealand cricket', 'Kolkata Tigers cricket', 'Nottinghamshire cricket', 'Hampshire 2nd XI cricket', 'Auckland cricket', 'Herefordshire cricket']"
5260d30c,"['Dolphins cricket', 'South Africa cricket', 'KwaZulu-Natal Under-15s cricket', 'KwaZulu-Natal cricket', 'KwaZulu-Natal Inland cricket']"
526a1047,"['Wellington Second XI cricket', 'Wellington A cricket', 'Wellington cricket']"
526a3073,[]
526e006d,['Oman cricket']
526fe472,['Guernsey Under-19s cricket']
527b2c2d,['Hong Kong cricket']
527c2dab,['Netherlands cricket']
5284c884,"['Dhaka Division cricket', 'Bangladesh cricket', 'Bangladesh Cricket Board Academy cricket', 'Dhaka Gladiators cricket', 'Dhaka Metropolis cricket', 'Bangladesh A cricket', 'Kalabagan Krira Chakra cricket']"
528a37ce,['Luxembourg cricket']
52912da9,"['Hampshire 2nd XI cricket', 'Hampshire cricket', 'England Under-19s cricket']"
5297e04a,[]
52980a48,"['HCC cricket', 'Netherlands cricket']"
5299063a,['Samoa cricket']
529eb9e0,"['Ajman Bolts cricket', 'Rajasthan Royals cricket', 'West Indies B cricket', 'Barbados Royals cricket', 'West Indies Under-19s cricket', 'West Indies cricket', 'Dubai Capitals cricket', 'Fortune Barishal cricket', 'Seattle Orcas cricket', 'Windward Islands Under-19s cricket', 'St Lucia Kings cricket', 'Chennai Braves cricket', 'Paarl Royals cricket', 'Islamabad United cricket']"
529fbf1b,"['Tamil Nadu cricket', 'Lyca Kovai Kings cricket']"
52a0b3ed,"['Guernsey Under-19s cricket', 'Guernsey Under-15s cricket', 'Guernsey cricket']"
52a0e81d,['Cameroon Women cricket']
52b090a6,['Cambodia cricket']
52b45daa,"['Hobart Hurricanes Women cricket', 'Sydney Sixers Women cricket']"
52b57a65,"['Perth Scorchers Women cricket', 'Indonesia Women cricket']"
52bbb9e5,['Jersey Women cricket']
52c0576c,['Gauteng cricket']
52c442e4,[]
52c52c7f,"['Papua New Guinea cricket', 'Hertfordshire cricket']"
52c952d9,"['Washington Freedom cricket', 'Birmingham Phoenix (Men) cricket', 'Australia cricket', 'Sydney Thunder cricket', 'Australia Under-19s cricket']"
52cb36a0,['Tripura cricket']
52d11798,"['Auckland cricket', 'Auckland A cricket']"
52d1dbc8,[]
52d3b7ff,"['Sri Lanka Women cricket', 'Kurunegala Youth Cricket Club Women cricket', 'Sri Lanka Air Force Sports Club Women cricket']"
52d884b9,"['Mountaineers cricket', 'Nottinghamshire cricket', 'Hampshire 2nd XI cricket', 'Marylebone Cricket Club Young Cricketers cricket', 'Nottinghamshire 2nd XI cricket', 'Kent cricket']"
52dfe157,['Estonia cricket']
52e8dd6b,"['Lahore cricket', 'United Arab Emirates cricket', 'Faisalabad Wolves cricket']"
